instrument,sample_id,spectral_energy,mean_power,spectral_entropy,spectral_slope,clay_area,clay_peak,clay_std,organic_area,organic_peak,organic_std
INST3,S1498,1674.9999999999975,0.9994033412887813,6.993237917387566,-0.0006619570542049252,122.58154637804475,1.019085409486154,0.22022259575457748,166.8464679777275,1.8004106171563719,0.10871792427524872
INST3,S1603,1675.000000000001,0.9994033412887834,6.984550755891986,-0.0006713178641834485,126.50210589214913,1.0241153297004955,0.21651073542788501,167.73321460203874,1.8301984572031649,0.12424556393723583
INST3,S1809,1675.0000000000014,0.9994033412887836,7.096787175165645,-0.00048726907068276755,197.47335960491276,1.0918103207289795,0.08664834037549478,84.95372252547651,0.953995853894251,0.08339085810319602
INST3,S2136,1675.0000000000002,0.9994033412887829,6.9861233162108665,-0.00066820394558698,126.845762410988,1.0318193841320469,0.2176713135916181,166.6972964321552,1.8252800378309346,0.12683640410860833
INST3,S2580,1675.000000000001,0.9994033412887834,6.971974925207142,-0.0005067119036224082,52.81978974640616,0.45950769293367644,0.11348920932143443,133.94246219807422,1.4255456948172738,0.06795422294008249
INST3,S2718,1674.9999999999995,0.9994033412887825,6.940512995627087,-0.0005790032182996933,35.61141634071304,0.9753881569795746,0.4211618925030615,190.79422141924053,2.2472980900562667,0.22539211113049099
INST3,S2883,1674.9999999999977,0.9994033412887815,6.944629010893473,-0.0006351565401996863,81.39478299838152,1.0775508673160945,0.3392208568267862,183.3600497824203,1.9898301588815028,0.11963982769846225
INST3,S2979,1674.9999999999995,0.9994033412887825,7.06669077349069,-0.0005596441986336156,112.7479599858014,0.9314566361958435,0.20431701192347632,103.28387394013838,1.3076727432865214,0.1622332861679972
INST3,S3002,1674.9999999999993,0.9994033412887824,6.985643622071976,-0.0006600706117054553,116.26910699184596,1.0085281379706705,0.22690973686560786,168.34435158229869,1.8366410226092635,0.12379560644984969
INST3,S3042,1675.0000000000018,0.9994033412887839,6.886914418445143,-0.0008205424215898805,71.5325258311221,0.9161593766723207,0.3242957236273454,217.3023660936043,2.3081012060289954,0.0747388351366668
INST3,S3093,1674.9999999999993,0.9994033412887824,6.936547100646061,-0.0006207733796327448,62.24190660649113,1.0219461216015056,0.36306143460352214,188.70403725480838,2.0343114016581914,0.11461789034745236
INST3,S3278,1674.9999999999998,0.9994033412887827,6.984929020678738,-0.000656792884245505,112.44636687441192,0.978364433717726,0.22213804541262105,170.04444554688976,1.8332885439301545,0.10853926971615527
INST3,S3397,1675.0000000000002,0.9994033412887829,6.937261364818232,-0.0006140543686107571,57.81162923974076,1.0123475321859607,0.3648823521744199,188.53423413495506,2.0442867689714053,0.12194973948256226
INST3,S3491,1675.0000000000027,0.9994033412887845,7.050309909913754,-0.0005545939407196608,99.11290373104164,0.9598111309642839,0.21163443708230972,89.37476618097139,1.1670881116694736,0.18605509193530442
INST3,S3837,1674.9999999999995,0.9994033412887825,7.061493698717652,-0.0005812386303195163,134.1464799812206,1.1185054052491878,0.21784401188386437,92.20523719933418,1.209638708767869,0.19223825789937923
INST3,S3844,1674.9999999999977,0.9994033412887815,6.873968292253181,-0.0005783130719008382,172.9414712290328,1.49247749282186,0.2408850950190718,53.34658035984354,0.6174971748127548,0.07680348242716314
INST3,S4504,1674.9999999999975,0.9994033412887813,7.04838125339388,-0.000568302868474142,108.20049041584231,0.8880980579105066,0.18862133989976865,98.7671970053912,1.2514003774024467,0.16485627285741572
INST3,S4824,1675.0000000000039,0.9994033412887852,6.8013829594383335,-0.0006909581494239667,37.83354448389145,0.9238095208126679,0.4114214412073327,217.3288534641119,2.3759991695811626,0.16609221039380004
INST3,S4858,1675.000000000002,0.999403341288784,7.083171083578076,-0.0005134304565830351,72.87502851925105,0.7568291339921371,0.15533167104723938,122.3966703525525,1.394858278621932,0.10904800824684853
INST3,S4932,1675.0000000000007,0.9994033412887833,7.099033356469964,-0.0004906065285302173,80.72570716049798,0.8041086954364972,0.1680570031026897,118.25998514874874,1.3529813420572139,0.11576524173220845
INST3,S5257,1674.9999999999966,0.9994033412887808,7.028715927673828,-0.0005407970460561501,58.71705962031761,0.9518578341399473,0.3101011081980416,137.0534063630761,1.5449785368408548,0.1245891706401853
